date,time,NEE.south,R.south,GPP.south,NEE.north,R.north,GPP.north
2016-05-09,12:00,2.2626,6.86157,-4.59897,3.82149,6.95399,-3.13251
2016-05-10,12:00,2.73314,7.82252,-5.08938,3.4566,6.75357,-3.29697
2016-05-11,12:00,2.5533,6.63409,-4.08079,2.27101,4.28841,-2.01741
2016-05-12,12:00,1.71782,5.87626,-4.15844,0.974406,3.84805,-2.87364
2016-05-13,12:00,3.0474,2.99532,0.0520754,2.48672,2.56442,-0.0777
2016-05-14,12:00,2.60982,2.3744,0.235419,2.44418,2.52274,-0.078553
2016-05-15,12:00,2.24419,3.44067,-1.19649,0.889435,3.39376,-2.50432
2016-05-16,12:00,2.28415,2.65906,-0.374915,1.48537,2.9022,-1.41684
2016-05-17,12:00,1.85816,5.25871,-3.40055,0.574861,3.51429,-2.93943
2016-05-18,12:00,1.48903,5.19693,-3.7079,0.417716,3.74495,-3.32723
2016-05-19,12:00,1.57485,5.18,-3.60515,0.933488,4.41407,-3.48058
2016-05-20,12:00,2.85937,5.68333,-2.82396,0.86402,4.31859,-3.45457
2016-05-21,12:00,1.22653,4.92218,-3.69565,1.13956,4.43817,-3.29861
2016-05-22,12:00,2.54156,5.8415,-3.29993,1.38854,5.61836,-4.22982
2016-05-23,12:00,3.44286,7.97689,-4.53403,1.24302,6.77261,-5.52959
2016-05-24,12:00,3.27317,6.78488,-3.51171,0.533335,5.12152,-4.58819
2016-05-25,12:00,3.34728,4.33727,-0.989985,1.81531,3.94344,-2.12813
2016-05-26,12:00,3.07098,3.61598,-0.545,2.8463,3.78697,-0.940677
2016-05-27,12:00,3.33108,4.2546,-0.923517,1.27962,4.05277,-2.77315
2016-05-28,12:00,2.75675,5.51292,-2.75616,1.292,4.85697,-3.56498
2016-05-29,12:00,3.03271,4.78137,-1.74865,1.99588,4.92497,-2.92909
2016-05-30,12:00,3.37896,7.154,-3.77504,-0.103477,5.89692,-6.00039
2016-05-31,12:00,3.70993,9.12031,-5.41038,1.33351,7.33255,-5.99905
2016-06-01,12:00,3.66388,9.23434,-5.57046,1.08808,7.98651,-6.89843
2016-06-02,12:00,4.43671,10.6626,-6.22586,2.34918,8.31629,-5.96712
2016-06-03,12:00,3.3262,10.0382,-6.712,2.8319,8.5817,-5.74979
2016-06-04,12:00,2.92464,8.36421,-5.43957,1.91376,5.47531,-3.56155
2016-06-05,12:00,2.63925,7.24176,-4.60251,1.01576,4.72999,-3.71424
2016-06-06,12:00,1.42137,7.81265,-6.39129,0.716435,5.17527,-4.45884
2016-06-07,12:00,2.8166,7.14488,-4.32828,2.34706,6.80753,-4.46047
2016-06-08,12:00,3.26689,6.51197,-3.24507,2.31564,5.23493,-2.9193
2016-06-09,12:00,1.922,6.5544,-4.63239,1.40736,4.65243,-3.24507
2016-06-10,12:00,2.63094,4.8591,-2.22816,1.60979,3.73573,-2.12594
2016-06-11,12:00,2.30894,5.68489,-3.37595,0.507971,4.3143,-3.80633
2016-06-12,12:00,2.14016,7.00398,-4.86381,0.377875,4.98645,-4.60857
2016-06-13,12:00,1.40264,7.01208,-5.60943,0.781442,5.80179,-5.02035
2016-06-14,12:00,2.29198,8.91386,-6.62188,0.157983,6.24786,-6.08988
2016-06-15,12:00,2.1889,7.76601,-5.57712,0.44326,6.33159,-5.88833
2016-06-16,12:00,4.79034,6.29766,-1.50732,2.44849,5.96118,-3.51269
2016-06-17,12:00,4.24163,5.97084,-1.72921,3.14015,5.78123,-2.64108
2016-06-18,12:00,3.37662,5.19054,-1.81392,3.22033,5.71717,-2.49684
2016-06-19,12:00,1.91994,6.61026,-4.69033,0.478196,5.48401,-5.00581
2016-06-20,12:00,1.02805,6.73618,-5.70813,-0.217856,5.2345,-5.45236
2016-06-21,12:00,2.17558,6.26952,-4.09394,0.772227,5.8006,-5.02837
2016-06-22,12:00,1.74044,8.3103,-6.56986,-0.205154,6.83157,-7.03673
2016-06-23,12:00,1.88898,8.51964,-6.63066,0.665888,7.11035,-6.44447
2016-06-24,12:00,4.61267,6.82801,-2.21534,1.52019,6.37869,-4.8585
2016-06-25,12:00,2.00232,11.0229,-9.02053,-0.486268,8.48014,-8.96641
2016-06-26,12:00,3.99182,6.95713,-2.63159,3.65928,8.20908,-4.5498
2016-06-27,12:00,1.44237,7.24964,-5.80727,-0.457844,6.24244,-6.70028
2016-06-28,12:00,2.24343,7.49664,-5.25321,-0.0589761,6.06534,-6.12432
2016-06-29,12:00,1.91493,8.67483,-6.7599,-0.388797,5.94576,-6.33456
2016-06-30,12:00,1.91949,7.42672,-5.50723,-0.325024,5.84369,-6.16872
2016-07-01,12:00,3.419,6.902,-3.483,0.335195,5.77279,-5.4376
2016-07-02,12:00,4.8114,6.45973,-1.64833,1.97077,6.02158,-4.05082
2016-07-03,12:00,2.00755,6.40948,-4.40193,-0.152207,5.3061,-5.45831
2016-07-04,12:00,1.17971,7.84861,-6.6689,-0.568915,5.86395,-6.43287
2016-07-05,12:00,1.39084,6.92247,-5.53163,0.234042,6.22507,-5.99103
2016-07-06,12:00,2.48639,9.01851,-6.53213,-0.202495,6.34499,-6.54748
2016-07-07,12:00,1.73315,8.26783,-6.53469,-0.0431847,6.33119,-6.37437
2016-07-08,12:00,1.0764,8.4325,-7.35609,0.219421,6.7695,-6.55008
2016-07-09,12:00,1.82555,7.10674,-5.28119,1.62995,6.88739,-5.25743
2016-07-10,12:00,2.23625,8.63824,-6.40199,-0.10959,6.69156,-6.80115
2016-07-11,12:00,4.42718,7.48632,-3.05914,1.48031,6.3335,-4.85319
2016-07-12,12:00,2.59215,8.17445,-5.5823,-0.0333955,6.57134,-6.60474
2016-07-13,12:00,2.53282,7.22167,-4.68886,1.11875,6.38615,-5.2674
2016-07-14,12:00,2.4261,7.46099,-5.03489,0.947894,6.24454,-5.29664
2016-07-15,12:00,3.30565,7.20324,-3.89759,1.54809,6.34166,-4.79357
2016-07-16,12:00,1.39265,6.27354,-4.88089,0.253335,5.55494,-5.3016
2016-07-17,12:00,1.35008,8.05867,-6.70859,-0.0877713,6.32283,-6.4106
2016-07-18,12:00,1.27355,7.75036,-6.4768,0.393721,6.18524,-5.79152
2016-07-19,12:00,2.61258,9.66563,-7.05305,0.885721,7.16535,-6.27963
2016-07-20,12:00,1.77634,8.74856,-6.97222,1.02989,7.9879,-6.958
2016-07-21,12:00,2.27135,10.3557,-8.08439,0.74537,7.38106,-6.63569
2016-07-22,12:00,2.15578,10.7064,-8.55059,1.82563,7.91819,-6.09256
2016-07-23,12:00,2.41599,10.7441,-8.32807,2.29457,8.32341,-6.02883
2016-07-24,12:00,3.29918,9.7867,-6.48752,3.49263,8.81682,-5.32418
2016-07-25,12:00,3.51232,10.9444,-7.43207,3.52324,9.52891,-6.00567
2016-07-26,12:00,4.71204,8.07325,-3.36121,3.3444,7.6869,-4.3425
2016-07-27,12:00,3.11328,8.29004,-5.17676,1.67819,6.58696,-4.90877
2016-07-28,12:00,3.48316,7.69389,-4.21073,2.63738,7.06263,-4.42526
2016-07-29,12:00,0.480713,8.12701,-7.6463,1.82809,7.09372,-5.26563
2016-07-30,12:00,2.55375,7.7875,-5.23375,1.46919,6.83812,-5.36893
2016-07-31,12:00,1.8746,7.73109,-5.85649,1.80188,6.18942,-4.38755
2016-08-01,12:00,1.91577,7.17204,-5.25628,1.79815,5.66416,-3.866
2016-08-02,12:00,2.81239,6.2277,-3.41531,3.00178,5.96843,-2.96665
2016-08-03,12:00,2.96987,7.02141,-4.05153,2.11589,6.16228,-4.0464
2016-08-04,12:00,3.91539,7.09115,-3.17577,3.57913,6.31304,-2.73391
2016-08-05,12:00,3.12518,7.3518,-4.22661,2.51869,6.65666,-4.13797
2016-08-06,12:00,2.21457,6.86131,-4.64674,2.34286,6.30116,-3.9583
2016-08-07,12:00,2.05816,7.52294,-4.88395,2.23246,6.08364,-3.85119
2016-08-08,12:00,3.6179,7.19403,-3.57613,1.88822,5.5691,-3.68088
2016-08-09,12:00,2.71283,5.63674,-2.92391,1.57144,4.45127,-2.87983
2016-08-10,12:00,3.2989,5.32607,-2.02717,2.23098,4.84247,-2.65518
2016-08-11,12:00,1.32296,6.65843,-5.33546,1.84856,5.02098,-3.17241
2016-08-12,12:00,0.667938,5.98992,-5.55124,1.11371,4.54026,-3.42655
2016-08-13,12:00,2.26501,8.04786,-5.78285,1.68401,5.98661,-4.3026
2016-08-14,12:00,1.6705,6.44842,-4.77792,2.67476,5.68335,-3.00859
2016-08-15,12:00,1.55101,6.13074,-4.57974,1.5996,5.97992,-4.38033
2016-08-16,12:00,1.5856,7.53357,-5.94796,2.09266,6.49223,-4.39957
2016-08-17,12:00,3.0596,5.63384,-2.57424,3.20952,5.57651,-2.36699
2016-08-18,12:00,3.19126,5.68178,-2.49052,3.01096,5.68962,-2.67866
2016-08-19,12:00,3.58038,6.72722,-3.14684,3.51496,6.48348,-2.96853
2016-08-20,12:00,3.29436,7.41287,-4.11852,1.64112,6.04202,-4.4009
2016-08-21,12:00,3.32309,6.57795,-3.25486,2.97251,5.99132,-3.01881
2016-08-22,12:00,2.86328,7.79342,-4.93014,2.97549,6.92128,-3.94579
2016-08-23,12:00,1.86036,8.09333,-6.23297,2.68492,6.39463,-3.70971
2016-08-24,12:00,3.0688,8.48808,-5.41928,3.11595,7.24882,-4.13286
2016-08-25,12:00,4.16128,6.72891,-2.56763,3.57469,6.56073,-2.98605
2016-08-26,12:00,5.49494,9.34031,-3.84538,3.49319,8.25146,-4.75826
2016-08-27,12:00,1.95883,8.01718,-6.33423,2.61667,6.85221,-4.23554
2016-08-28,12:00,4.47781,7.5542,-2.05791,3.63791,6.07574,-2.43783
2016-08-29,12:00,4.52412,4.56898,-0.0448572,6.03546,5.76813,0.267324
2016-08-30,12:00,1.99994,5.89385,-3.89391,1.08984,5.30418,-4.21435
2016-08-31,12:00,3.43276,7.32315,-3.89039,2.02804,6.20021,-4.17217
2016-09-01,12:00,2.91987,7.11823,-4.19836,1.3899,5.51216,-4.12226
2016-09-02,12:00,3.13269,7.67283,-4.54014,2.04368,5.48321,-3.43953
